Pseudo ID,ZIPCODE,gender,Age,S1,S2,S3,S4,Academic Level,ZIPCODE_privacy_0.1
1b2cd0a77c,84748,female,20 < Age ≤ 30,16,15,12,18,L3,84748
e4698a43ab,54217,female,20 < Age ≤ 30,15,14,20,16,M1,24778
2a55db0358,10415,female,20 < Age ≤ 30,19,13,7,20,L2,10415
54e5d6df0e,12275,female,20 < Age ≤ 30,15,11,9,18,L1,89544
afc9377880,77030,female,20 < Age ≤ 30,7,19,18,12,L3,24393
7245d7e9ae,67759,female,20 < Age ≤ 30,9,16,15,12,M1,67759
99e95b4357,98063,female,20 < Age ≤ 30,7,13,19,12,L2,76322
360e97516d,67635,female,20 < Age ≤ 30,13,20,13,17,M1,67635
877a345d26,42950,female,20 < Age ≤ 30,12,12,11,9,M1,42950
af58e46f1a,51476,female,20 < Age ≤ 30,11,7,14,9,L1,51476
b135fb046a,51717,female,20 < Age ≤ 30,16,16,15,14,L2,51717
47ef119ac0,37150,female,20 < Age ≤ 30,20,18,19,13,M2,37150
2d72530439,2184,female,20 < Age ≤ 30,14,14,19,20,L3,2184
e2812431b9,38980,female,20 < Age ≤ 30,16,19,20,8,L2,17697
9b712b1ceb,23236,female,20 < Age ≤ 30,20,11,19,16,L3,82554
de832ff310,83980,female,20 < Age ≤ 30,18,11,12,7,M1,83980
b7984cb2ea,53219,female,20 < Age ≤ 30,19,17,18,19,M1,76832
d258081a02,63368,female,20 < Age ≤ 30,18,16,7,19,L1,63368
08324cfdb7,22518,female,20 < Age ≤ 30,20,19,7,12,L1,65087
67c77e7105,28901,female,20 < Age ≤ 30,8,16,14,18,L3,28901
0479947d66,79769,female,20 < Age ≤ 30,14,20,12,20,L1,79769
4016815162,7938,female,20 < Age ≤ 30,13,10,10,19,L1,7938
03e4245c0f,45693,female,20 < Age ≤ 30,17,12,17,7,L1,12727
40c14eefaa,75774,female,20 < Age ≤ 30,20,17,12,7,L1,75774
8ab372b5e3,48095,female,20 < Age ≤ 30,8,13,8,19,L2,48095
6904d135a9,37389,female,20 < Age ≤ 30,13,17,11,11,L1,44372
87010831b2,70050,female,20 < Age ≤ 30,8,8,14,19,L3,80644
dc982368b0,69032,female,20 < Age ≤ 30,20,18,8,12,M1,69032
0c8de1c27f,43763,female,20 < Age ≤ 30,13,11,18,15,L1,43763
64eca0b741,77218,female,20 < Age ≤ 30,18,20,12,11,M2,75963
9de3fd9756,79243,female,20 < Age ≤ 30,12,7,10,9,L2,10733
439752dc47,36597,female,20 < Age ≤ 30,16,8,16,13,L1,36597
fad0eedd98,88948,female,20 < Age ≤ 30,9,8,10,20,L3,16105
8f45513310,31737,female,20 < Age ≤ 30,7,14,20,16,L1,93267
a1d1556ef3,29233,female,20 < Age ≤ 30,19,11,15,18,M2,29233
ee9109cc69,99802,female,20 < Age ≤ 30,12,12,16,16,M1,99802
8b148c52a1,78827,female,20 < Age ≤ 30,10,13,19,10,M2,78827
9d90fa0f42,28414,female,20 < Age ≤ 30,20,17,8,8,M2,28414
d30fc81c3b,25124,female,20 < Age ≤ 30,11,18,16,11,M1,25124
1f74f6c609,74971,female,20 < Age ≤ 30,16,11,14,17,M2,74971
2949c0173d,30676,female,20 < Age ≤ 30,18,15,18,14,L3,30676
faea92a94c,31553,female,20 < Age ≤ 30,9,8,13,9,L1,31553
cc71998b52,70975,female,20 < Age ≤ 30,12,15,11,12,L3,70975
2d6880b414,38667,female,20 < Age ≤ 30,16,18,16,11,L1,38667
13913abdf6,36109,female,20 < Age ≤ 30,12,16,14,12,M1,65928
3850a2a6b5,99886,female,20 < Age ≤ 30,16,11,9,19,L2,99886
5917434404,18097,female,20 < Age ≤ 30,18,8,19,8,L2,98295
5d9977e286,35164,female,20 < Age ≤ 30,17,10,9,14,M2,36001
058f0e3b30,72519,female,20 < Age ≤ 30,13,20,12,15,M2,72519
097b96aafc,33198,female,20 < Age ≤ 30,9,13,20,7,L2,37252
19b0baa765,15467,female,20 < Age ≤ 30,7,7,7,19,L2,48897
8b67f840cd,30526,female,20 < Age ≤ 30,13,18,14,10,M2,49160
e0775d8701,21668,female,20 < Age ≤ 30,17,12,10,7,L1,72287
5fbfd56c5d,98944,female,20 < Age ≤ 30,9,14,13,20,M2,98944
2136b17c13,43943,female,20 < Age ≤ 30,10,11,20,11,L3,56105
885c55f59e,67882,female,20 < Age ≤ 30,7,7,9,9,L3,67882
736f29dfba,29565,female,20 < Age ≤ 30,20,15,9,13,M2,22358
dcac445a51,17152,female,20 < Age ≤ 30,8,12,10,12,L3,50322
465cd48d55,37833,female,20 < Age ≤ 30,8,10,15,18,L2,37833
451a41b5cd,10824,female,20 < Age ≤ 30,11,10,11,12,M1,10824
8602853825,48099,female,20 < Age ≤ 30,12,14,12,16,L3,41940
36142afb8c,39792,female,20 < Age ≤ 30,8,11,9,14,L2,36433
fd1be963ed,884,female,20 < Age ≤ 30,12,15,20,12,L3,884
045ca3a2f0,30631,female,20 < Age ≤ 30,14,18,16,10,L1,24078
203f9d1e21,26466,female,20 < Age ≤ 30,14,16,20,18,M2,26466
2ee0aa6cec,69027,female,20 < Age ≤ 30,10,15,17,19,L1,69027
eb1a6dc861,35132,female,20 < Age ≤ 30,15,17,12,15,M1,35132
3a34539976,26872,female,20 < Age ≤ 30,17,10,10,16,L2,26872
4f2f286b30,1764,female,20 < Age ≤ 30,12,17,18,13,M1,1764
1b92f9ffc6,94602,female,20 < Age ≤ 30,14,18,13,17,L2,53596
d20eeb139e,79617,female,20 < Age ≤ 30,11,14,14,16,L2,79617
0e8da1f495,76847,female,20 < Age ≤ 30,7,11,9,18,L1,93938
5e91c76655,52495,female,20 < Age ≤ 30,10,15,17,9,M1,37284
f0127b2759,90075,female,20 < Age ≤ 30,18,11,12,10,M2,90075
1a12a80e4e,58359,female,20 < Age ≤ 30,14,18,7,17,L2,58359
883272d1e2,9854,female,20 < Age ≤ 30,10,8,17,19,L3,9854
e6dccf36db,26475,female,20 < Age ≤ 30,18,20,19,9,L1,26475
e33a2af7b3,15783,female,20 < Age ≤ 30,7,11,11,17,M1,15783
10363c9ae2,11300,female,20 < Age ≤ 30,15,20,13,13,L1,11300
b992454454,77479,female,20 < Age ≤ 30,15,7,7,15,L2,77479
2b3fa10f99,34108,female,20 < Age ≤ 30,10,18,13,10,L3,13150
e52e2e5b6f,52246,female,20 < Age ≤ 30,18,8,17,13,L1,52246
e55b7d2d91,98796,female,20 < Age ≤ 30,9,14,8,14,L2,98796
9fe131bca6,49792,female,20 < Age ≤ 30,8,14,18,8,L3,49792
35c11b8a44,67039,female,20 < Age ≤ 30,9,20,18,17,L2,67039
22871099ea,8364,female,20 < Age ≤ 30,9,15,18,7,M2,8364
50d68db07d,60396,female,20 < Age ≤ 30,8,7,18,7,M2,60396
92cdcdb865,18985,female,20 < Age ≤ 30,18,8,16,9,M1,18985
cae59409b6,51729,female,20 < Age ≤ 30,11,13,16,12,M1,88939
25b770a7a3,32194,female,20 < Age ≤ 30,7,15,17,11,M2,32194
ec2a25984c,86985,female,20 < Age ≤ 30,15,20,20,15,L1,86985
807e64f84e,54842,female,20 < Age ≤ 30,16,17,11,15,L1,54842
acc32d0808,37237,female,20 < Age ≤ 30,16,15,18,14,L3,37237
0e2e5b6698,59742,female,20 < Age ≤ 30,15,19,8,9,M1,59742
4dc8b6d566,33371,female,20 < Age ≤ 30,10,12,8,11,L1,33371
e72beb9fe6,74107,female,20 < Age ≤ 30,11,15,19,19,L2,74107
2a5ac7b8e5,36693,female,20 < Age ≤ 30,13,14,16,17,L1,36693
486aded782,73335,female,20 < Age ≤ 30,10,7,16,19,M2,73335
0b7fa52a1c,47177,female,20 < Age ≤ 30,9,17,8,20,L3,20132
d31bf949a6,82553,female,20 < Age ≤ 30,12,7,8,8,L1,32503
92f5e81f21,99040,female,20 < Age ≤ 30,20,8,18,10,M2,99040
a89a19c09b,5954,female,20 < Age ≤ 30,17,9,12,19,L1,5954
4e0ccdcf05,52682,female,20 < Age ≤ 30,9,18,13,20,M2,52682
38a5c9b9e3,97033,female,20 < Age ≤ 30,14,17,10,12,M1,96345
597cbbeb1d,71400,female,20 < Age ≤ 30,9,13,7,18,L2,95002
01a9080b23,82254,female,20 < Age ≤ 30,14,17,20,14,L3,63281
5edd817cf1,47809,female,20 < Age ≤ 30,11,17,20,16,L1,47809
4cf349fadd,98926,female,20 < Age ≤ 30,13,8,17,20,L1,93260
478d594541,86329,female,20 < Age ≤ 30,15,12,17,12,L3,81258
7bc4aa9bf4,76583,female,20 < Age ≤ 30,9,14,7,19,L1,76583
ee66f1395c,32060,female,20 < Age ≤ 30,9,16,20,19,M1,32060
3511b8b23f,26398,female,20 < Age ≤ 30,20,9,15,11,L2,26398
45f4802e1b,61474,female,20 < Age ≤ 30,10,13,14,7,L3,61474
caa18075c6,33195,female,20 < Age ≤ 30,14,7,18,9,L1,33195
5195ff4d4f,55030,female,20 < Age ≤ 30,19,17,19,16,L3,55030
8ce8733796,46602,female,20 < Age ≤ 30,18,12,8,8,L2,46602
8744f90716,45158,female,20 < Age ≤ 30,15,13,8,8,M2,89772
6e8849e886,20904,female,20 < Age ≤ 30,19,17,17,19,M1,22081
16fab23a00,52862,female,20 < Age ≤ 30,16,12,17,10,L2,98486
471e78e576,28125,female,20 < Age ≤ 30,12,16,16,18,L2,13460
073ee3fdbe,63270,female,20 < Age ≤ 30,8,17,8,15,L3,98004
0da2e62d0d,61824,female,20 < Age ≤ 30,7,10,19,15,L2,61824
8e1893f3a2,51840,female,20 < Age ≤ 30,19,9,20,10,M1,45910
622bb23943,84330,female,20 < Age ≤ 30,20,8,13,7,L3,84330
5361b01b5c,90593,female,20 < Age ≤ 30,9,12,15,16,L2,90593
8b4b16f456,75540,female,20 < Age ≤ 30,20,8,13,13,L1,75540
740ae5f777,1426,female,20 < Age ≤ 30,16,17,11,15,L2,1426
be3311f25e,4381,female,20 < Age ≤ 30,7,13,13,7,L3,4381
6c6159dbc8,43753,female,20 < Age ≤ 30,7,16,8,11,L1,43753
6d7053bcef,78444,female,20 < Age ≤ 30,18,8,10,8,L3,78444
6c1f1105bf,64770,female,20 < Age ≤ 30,11,7,10,18,M2,31897
6abc3cc89a,29938,female,20 < Age ≤ 30,17,15,20,12,L2,29938
eef2b27c12,81226,female,20 < Age ≤ 30,14,7,7,7,M2,81226
45c7b5a96e,15216,female,20 < Age ≤ 30,19,13,13,13,M2,15216
4c66b9af53,62749,female,20 < Age ≤ 30,19,13,17,17,M2,62749
e3dd495913,47747,female,20 < Age ≤ 30,14,19,10,14,M1,61153
ec66c4e1a3,56309,female,20 < Age ≤ 30,14,11,17,12,M2,56309
ed1fa46099,63288,female,20 < Age ≤ 30,17,15,8,10,L2,34426
75b6a19697,43717,female,20 < Age ≤ 30,11,15,20,8,M1,43717
6f83048f5b,99804,female,20 < Age ≤ 30,16,9,13,12,L2,99804
0932d82780,76057,female,20 < Age ≤ 30,13,11,16,8,L1,18281
4a1ae6005f,86922,female,20 < Age ≤ 30,12,7,7,14,M1,48993
b5a843b42b,49099,female,20 < Age ≤ 30,17,14,10,8,L1,21129
acdd5a64cd,35093,female,20 < Age ≤ 30,19,15,7,12,M2,35093
4f5a3118ed,2924,female,20 < Age ≤ 30,13,15,7,16,M2,2924
2358a38f32,15578,female,20 < Age ≤ 30,8,20,14,20,L2,95422
42d21c37b7,78978,female,20 < Age ≤ 30,17,11,20,19,M2,59673
5c512de20d,23617,female,20 < Age ≤ 30,8,7,8,8,L2,23617
c44f850d3c,11857,female,20 < Age ≤ 30,20,11,11,20,L3,11857
36d4392e5b,55650,female,20 < Age ≤ 30,8,8,18,13,M1,55650
6a1997504a,75145,female,20 < Age ≤ 30,19,16,17,14,L1,75145
769f596796,60053,female,20 < Age ≤ 30,16,17,19,10,L1,31552
48b707b0ce,52195,female,20 < Age ≤ 30,12,17,8,17,L1,46011
44019d3640,7386,female,20 < Age ≤ 30,14,16,15,11,L1,7386
ed078eff41,88551,female,20 < Age ≤ 30,12,14,9,10,L1,88551
2db68b73bc,69096,female,20 < Age ≤ 30,19,9,7,10,L3,40892
4e80060301,13877,female,20 < Age ≤ 30,18,13,12,17,L3,13877
72f15ef7e7,54287,female,20 < Age ≤ 30,11,18,20,7,L1,51651
deeeed3b34,52817,female,20 < Age ≤ 30,20,11,8,19,L2,51369
71da738d81,62702,female,20 < Age ≤ 30,20,11,11,8,M1,62702
68990e58b7,28056,female,20 < Age ≤ 30,11,17,16,12,M1,28056
153503cfbf,69477,female,20 < Age ≤ 30,18,14,20,16,L2,69477
6b3f4c7c6c,38817,female,20 < Age ≤ 30,20,13,7,16,M1,38817
aa1358d264,11663,female,20 < Age ≤ 30,15,8,11,17,L2,11663
370c28789c,587,female,20 < Age ≤ 30,16,10,18,8,L1,587
8d5193c246,98314,female,20 < Age ≤ 30,9,9,10,13,M2,98314
dd44afe7f6,65213,female,20 < Age ≤ 30,13,17,19,13,L1,11829
bb5cd2d86c,2260,female,20 < Age ≤ 30,8,15,15,11,M2,2260
a2a597a4c1,75249,female,20 < Age ≤ 30,12,9,17,17,L1,75249
2ef13b099b,43228,female,20 < Age ≤ 30,14,15,13,15,L3,43228
a5df75c8ef,41260,female,20 < Age ≤ 30,18,13,19,20,L3,41260
8f0b4434e7,3283,female,20 < Age ≤ 30,19,18,11,14,M1,3283
700b68b209,4739,female,Age ≤ 20,19,14,7,19,L3,4739
8e59669aad,2037,female,Age ≤ 20,16,11,13,11,L2,2037
064a420448,40631,female,Age ≤ 20,19,9,7,10,M1,86269
373101262c,3157,female,Age ≤ 20,12,18,11,14,L1,3157
e7b91ede38,7666,female,Age ≤ 20,16,8,17,15,L1,7666
d631edd398,97390,female,Age ≤ 20,16,10,11,10,L1,97390
27b6f10ac9,9387,female,Age ≤ 20,8,16,18,20,L3,6803
faac273d57,93189,female,Age ≤ 20,7,14,13,18,M2,93189
053a96df69,31415,female,Age ≤ 20,11,15,17,14,M1,31415
0918e35a9a,31828,female,Age ≤ 20,9,8,9,15,L2,31828
6a2cdaf966,21651,female,Age ≤ 20,18,19,13,11,M1,21651
9be0b9c4f2,59951,female,Age ≤ 20,14,18,10,9,M2,59951
a33d5c6421,91424,female,Age ≤ 20,13,15,19,8,M1,91424
7f6bf147ed,21605,female,Age ≤ 20,20,15,15,14,L1,21605
287a0fc9c5,75635,female,Age ≤ 20,18,8,8,12,L2,96382
c1f9b08b93,41083,female,Age ≤ 20,15,19,20,9,L3,21559
32791ba422,10174,female,Age ≤ 20,19,17,19,10,M1,12553
bb67629f12,84225,female,Age ≤ 20,8,18,17,15,L1,63326
77440cf2bf,39008,female,Age ≤ 20,8,16,19,7,L1,58734
d8b15c36f1,35891,female,Age ≤ 20,11,9,12,7,M1,93652
7e5e214deb,1580,female,Age ≤ 20,7,19,13,19,L2,1358
86ac1876d6,28305,female,Age ≤ 20,13,17,9,14,M2,28305
3a7d89072a,10695,female,Age ≤ 20,20,7,8,13,L1,10695
9e7f0af64f,65125,female,Age ≤ 20,10,13,7,13,L1,65125
98e5e5ca1f,92046,female,Age ≤ 20,12,9,16,9,L2,92046
38e4b02e93,86245,female,Age ≤ 20,14,13,12,17,M2,86245
a5393e09bb,95150,female,Age ≤ 20,7,12,19,20,L2,95150
e7ad8a56d6,18637,female,Age ≤ 20,12,16,19,10,M2,18637
835e3ca848,51886,female,Age ≤ 20,12,13,18,8,L2,51886
90dd7de361,90981,female,Age ≤ 20,14,17,8,11,M1,51701
305e573a5e,74064,female,Age ≤ 20,8,9,10,7,M2,32218
fd38bb1dd3,32164,female,Age ≤ 20,17,11,14,12,L3,32164
d25fb949fd,51476,female,Age ≤ 20,18,19,7,8,M2,51476
ad0a01b6cd,98408,female,Age ≤ 20,10,16,10,20,M2,98408
5052c53f1e,39596,female,Age ≤ 20,15,8,7,19,M1,39596
51ad994a47,69352,female,Age ≤ 20,7,18,16,19,M2,69352
7eecbc14b9,12326,female,Age ≤ 20,18,8,9,12,L2,12326
321b339b32,92138,female,Age ≤ 20,17,15,13,14,M1,92138
f1de3ed5ff,54581,female,Age ≤ 20,16,17,7,20,M2,54581
e9ea563124,25917,female,Age ≤ 20,9,14,13,11,L3,90473
e2fe0f8793,35131,female,Age ≤ 20,18,14,9,10,L1,21507
887a5eed26,6931,female,Age ≤ 20,10,9,15,14,L3,6931
1ab133dbcb,28278,female,Age ≤ 20,12,20,7,7,M1,28278
3a14ee9b1a,36444,female,Age ≤ 20,11,18,13,18,L1,36444
2fa6d7ffbf,9084,female,Age ≤ 20,11,19,10,10,L2,9084
ecfa08b1bd,82830,female,Age ≤ 20,14,9,19,12,L2,50975
72be8fa76f,93220,female,Age ≤ 20,11,16,18,12,L1,93220
e8163e9f5a,40319,female,Age ≤ 20,12,9,12,14,M2,40319
a35f486911,99576,female,Age ≤ 20,8,16,14,18,L3,56225
b5e8a9e7e2,49706,female,Age ≤ 20,11,18,14,13,L3,24088
9dc4678d4d,57970,female,Age ≤ 20,15,20,9,9,L1,57970
804b02db70,50104,female,Age ≤ 20,20,20,8,10,M2,34740
70a1ba2646,65518,female,Age ≤ 20,16,7,9,20,L1,65518
97047c25d5,87173,female,Age ≤ 20,11,19,7,11,M1,87173
4caec20452,29575,female,Age ≤ 20,9,18,16,19,L1,29575
10e3107f95,14611,female,Age ≤ 20,16,11,17,9,L3,14611
5524eb3b9b,86353,female,Age ≤ 20,9,14,7,12,M1,86353
df5778f533,70931,female,Age ≤ 20,20,17,11,14,M1,70931
ed252f269c,18596,female,Age ≤ 20,13,16,16,20,M2,18596
ce10d0328b,42584,female,Age ≤ 20,7,7,18,16,M1,42584
6dc7704e11,41073,female,Age ≤ 20,9,7,18,12,M2,41073
1a27b7a802,83031,female,Age ≤ 20,19,7,16,20,L1,83031
f43ab7dc44,29213,female,Age ≤ 20,10,11,10,19,M1,29213
580af82ed3,63653,female,Age ≤ 20,13,19,7,9,M2,42211
3293444219,35783,female,Age ≤ 20,13,17,9,7,L3,35783
e7e24bea80,26126,female,Age ≤ 20,19,13,18,11,L3,26126
409920b48b,90611,female,Age ≤ 20,12,19,17,15,L3,90611
685f52e10f,29154,female,Age ≤ 20,19,7,20,13,L1,29154
32886ca0f0,35843,female,Age ≤ 20,7,12,8,8,M2,35843
27bebed47b,7301,female,Age ≤ 20,17,17,10,19,L1,7301
fc3eac363d,59553,female,Age ≤ 20,15,7,8,16,M1,55969
d339763e00,55747,female,Age ≤ 20,20,15,10,13,M1,55747
48d3347f29,91437,female,Age ≤ 20,17,16,15,10,L1,91437
4a91428e26,24425,female,Age ≤ 20,8,20,14,19,L1,24425
0ccd55ece3,78532,female,Age ≤ 20,17,13,17,17,M2,78532
cb674b8356,13601,female,Age ≤ 20,11,18,10,13,L3,13601
45bba9a2bf,2192,female,Age ≤ 20,14,7,10,14,M1,2192
03fb79243b,62196,female,Age ≤ 20,11,11,12,14,L1,62196
76feaf630e,85690,female,Age ≤ 20,15,19,7,19,L3,45842
66bc0ecce3,19529,female,Age ≤ 20,13,7,9,14,L3,59646
280244d328,28531,female,Age ≤ 20,17,20,18,20,L1,28531
9256ea3292,18460,female,Age ≤ 20,9,18,9,15,L2,46162
5ec9addabd,79325,female,Age ≤ 20,9,12,7,18,L3,83731
180732be92,2139,female,Age ≤ 20,15,20,17,7,M2,2139
ceee6c54ac,7750,female,Age ≤ 20,16,7,12,19,L1,7750
5d4c562f60,39585,female,Age ≤ 20,18,18,9,15,L2,39585
26ca7e8862,25881,female,Age ≤ 20,16,17,14,9,L3,73898
37f9cdc038,29877,female,Age ≤ 20,14,11,17,9,L1,29877
403447c92c,11754,female,Age ≤ 20,12,10,13,17,L1,56308
e84529e822,32167,female,Age ≤ 20,8,14,14,12,M1,32167
60edd2bc38,2887,female,Age ≤ 20,18,10,13,13,M2,2887
769302b393,84021,female,Age ≤ 20,11,16,13,20,M2,56345
e08eea29b7,25170,female,Age ≤ 20,11,14,15,11,L1,25170
ac0b6c094c,43919,female,Age ≤ 20,11,9,16,13,M2,43919
f7617e434e,17413,female,Age ≤ 20,20,8,17,15,L3,17413
2f21bf16c6,10725,female,Age ≤ 20,20,18,8,14,L3,98606
cf4a71d716,48403,female,Age ≤ 20,18,19,14,17,L3,81131
fab8d6c640,53293,female,Age ≤ 20,17,8,8,8,L1,85292
9753577b46,37720,female,Age ≤ 20,18,20,12,18,L1,37720
5e1a1f366e,25838,female,Age ≤ 20,8,19,12,17,M2,25838
8845278899,29190,female,Age ≤ 20,18,14,19,11,M1,29190
e95007ac1f,1739,female,Age ≤ 20,12,19,9,20,M1,1739
086c79f47c,81123,female,Age ≤ 20,14,9,12,20,M2,74571
b4a9f2368b,25318,female,Age ≤ 20,20,11,16,15,L3,25318
7439e3fd83,44453,female,Age ≤ 20,13,16,12,14,L1,44453
